Co./Last Name	First Name	Addr 1 - Line 1	           - Line 2	           - Line 3	           - Line 4	Inclusive	Purchase #	Date	Supplier Invoice #	Ship Via	Delivery Status	Item Number	Quantity	Description	Price	Inc-Tax Price	Discount	Total	Inc-Tax Total	Job	Comment	Journal Memo	Shipping Date	Tax Code	Non-GST Amount	GST Amount	Import Duty Amount	Freight Amount	Inc-Tax Freight Amount	Freight Tax Code	Freight Non-GST Amount	Freight GST Amount	Freight Import Duty Amount	Purchase Status	Currency Code	Exchange Rate	Terms - Payment is Due	           - Discount Days	           - Balance Due Days	           - % Discount	Amount Paid	Category	Order	Received	Billed	Location ID	Card ID	Record ID
MING FONG PACKAGING & CHEMICALS AUST PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007358	01/08/2016	INV 8001		P	INK-CP	13,750	(SPE)	$0.04	$0.044	0%	$550.00	$605.00			Purchase; MING FONG PACKAGING & CHEMICALS AUST PTY LTD		GST	$0.00	$55.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,786.40			13,750	13,750	Location1	*None	1244

REMAPAK PTY LTD		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			007195-1	01/08/2016	INV 26715	REMA DIRECT	P	JL_HL_8~16_W	448	8~16 oz Hot Sipper Lid (White)	$19.98	$21.978	0%	$8,951.04	$9,846.14			Purchase; REMAPAK PTY LTD	01/08/2016	GST	$0.00	$895.10	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$9,846.14			448	448	Location1	00000628	411

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007332	02/08/2016	FC 244584		P	PPL_SW_08T	2	Illy 8ozt Single Wall (trad. Shape)	$70.00	$77.00	0%	$140.00	$154.00		REQUIRED A.S.A.P.	Purchase; kirk Group		GST	$0.00	$14.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$154.00			2	2		*None	450

REMAPAK PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		007306-1	02/08/2016	INV 26722		P	JL_HL_T8_W	64	8ozTHot Sipper Lid (White)	$18.57	$20.427	0%	$1,188.48	$1,307.33		REQUIRED A.S.A.P.	Purchase; REMAPAK PTY LTD		GST	$0.00	$118.85	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$4,999.63			64	64	Location1	00000628	411
REMAPAK PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		007306-1	02/08/2016	INV 26722		P	JL_HL_8~16_W	168	8~16 oz Hot Sipper Lid (White)	$19.98	$21.978	0%	$3,356.64	$3,692.30		REQUIRED A.S.A.P.	Purchase; REMAPAK PTY LTD		GST	$0.00	$335.66	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$4,999.63			168	168	Location1	00000628	411

REMAPAK PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007195	03/08/2016	INV 26726		P	JL_HL_8~16_W	280	8~16 oz Hot Sipper Lid (White)	$19.98	$21.978	0%	$5,594.40	$6,153.84			Purchase; REMAPAK PTY LTD		GST	$0.00	$559.44	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$6,153.84			280	280	Location1	00000628	411

Plain Pallets PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007331	03/08/2016	INV 129338		P	PLAIN PALLETS	200	Plain Pallets @ Cost	$9.50	$10.45	0%	$1,900.00	$2,090.00		REQUIRED A.S.A.P.	Purchase; Plain Pallets PTY LTD		GST	$0.00	$190.00	$0.00	$65.00	$71.50	GST	$0.00	$6.50	$0.00	B			5	1	30	0	$2,161.50			200	200	Location1	*None	973

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007351	03/08/2016	95471702		E	SP275-313	5,214	275mm295+18PE Cupforma Special	$1.85	$2.035	0%	$9,645.90	$10,610.49			Purchase; SPICERS		GST	$0.00	$964.59	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$10,610.49			5,214	5,214	Location1	AC #:126630	381

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007352	03/08/2016	FC 244687		P	PPL_FC_16	2	Picapika Food 2 Fc16 440ml	$100.00	$110.00	0%	$200.00	$220.00			Purchase; kirk Group		GST	$0.00	$20.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$220.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007353	03/08/2016	FC 244686		P	PPL_SW_08U	2	Picapika 8ozu Single Wall	$90.00	$99.00	0%	$180.00	$198.00			Purchase; kirk Group		GST	$0.00	$18.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$198.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007354	03/08/2016	FC 244685		P	PPL_SW_12	2	Picapika 12oz Single Wall	$85.00	$93.50	0%	$170.00	$187.00			Purchase; kirk Group		GST	$0.00	$17.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$187.00			2	2		*None	450

Recyclable Packaging		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007240	04/08/2016	INV 6014A		P	JL_FLD_8~30_SDOME_NH	20	8~3Ooz Cold Dome (600) No Hole	$28.20	$31.02	0%	$564.00	$620.40			Purchase; Recyclable Packaging		GST	$0.00	$56.40	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$620.40			20	20	Location1	*None	1101

REMAPAK PTY LTD		The Coffee Roaster Pty Ltd	380 Botany road,	(in back off Beaconsfield Lane)	Alexandria  NSW  2015		00007311	04/08/2016	INV 26746	REMA DIRECT	P	JL_HL_8~16_W	56	8~16 oz Hot Sipper Lid (White)	$19.98	$21.978	0%	$1,118.88	$1,230.77			Purchase; REMAPAK PTY LTD		GST	$0.00	$111.89	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,230.77			56	56	Location1	00000628	411

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007360	04/08/2016	FC 244805		P	PPL_IC_03	4	Dominos Salted Caramel Choc Mousse 3oz Ice Cream	$50.00	$55.00	0%	$200.00	$220.00			Purchase; kirk Group		GST	$0.00	$20.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$220.00			4	4		*None	450

Recyclable Packaging		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007240	05/08/2016	INV 6014B		P	JL_FLD_8~30_SDOME_NH	76	8~3Ooz Cold Dome (600) No Hole	$28.20	$31.02	0%	$2,143.20	$2,357.52			Purchase; Recyclable Packaging		GST	$0.00	$214.32	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,357.52			76	76	Location1	*None	1101

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007367	05/08/2016	FC 244929		P	PPL_SW_08T	2	La Manna 8ozt Single Wall (trad. Shape)	$70.00	$77.00	0%	$140.00	$154.00		REQUIRED 18/8/16	Purchase; kirk Group		GST	$0.00	$14.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$154.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007368	05/08/2016	FC 244909		P	PPL_DW_12	2	Euro Patisserie 2016 12oz Double Wall	$90.00	$99.00	0%	$180.00	$198.00		REQUIRED 18/8/16	Purchase; kirk Group		GST	$0.00	$18.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$198.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007369	05/08/2016	FC 244930		P	PPL_SW_12	2	La Manna 12oz Single Wall	$85.00	$93.50	0%	$170.00	$187.00		REQUIRED 18/8/16	Purchase; kirk Group		GST	$0.00	$17.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$187.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007370	05/08/2016	FC 244910		P	PPL_DW_08T	2	Euro Patisserie 2016 8ozt Double Wall (trad Shape)	$70.00	$77.00	0%	$140.00	$154.00		REQUIRED 18/8/16	Purchase; kirk Group		GST	$0.00	$14.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$154.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007371	05/08/2016	FC 244926		P	PPL_DW_12	2	Laurent 12oz Double Wall	$90.00	$99.00	0%	$180.00	$198.00		REQUIRED 18/8/16	Purchase; kirk Group		GST	$0.00	$18.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$198.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007372	05/08/2016	FC 244927		P	PPL_DW_08U	2	Laurent 8ozu Double Wall	$75.00	$82.50	0%	$150.00	$165.00		REQUIRED 18/8/16	Purchase; kirk Group		GST	$0.00	$15.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$165.00			2	2		*None	450

REMAPAK PTY LTD		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00007380	07/08/2016	INV 26768	REMA DIRECT	P	JL_HL_T8_W	128	8ozTHot Sipper Lid (White)	$18.57	$20.427	0%	$2,376.96	$2,614.66			Purchase; REMAPAK PTY LTD	29/08/2016	GST	$0.00	$237.70	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$7,537.73			128	128	Location1	00000628	411
REMAPAK PTY LTD		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00007380	07/08/2016	INV 26768	REMA DIRECT	P	JL_HL_8~16_W	224	8~16 oz Hot Sipper Lid (White)	$19.98	$21.978	0%	$4,475.52	$4,923.07			Purchase; REMAPAK PTY LTD	29/08/2016	GST	$0.00	$447.55	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$7,537.73			224	224	Location1	00000628	411

Recyclable Packaging		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007240	09/08/2016	INV 6014C		P	JL_FLD_8~30_SDOME_H	41	8~3Ooz Cold Dome (600) Hole	$28.20	$31.02	0%	$1,156.20	$1,271.82			Purchase; Recyclable Packaging		GST	$0.00	$115.62	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,271.82			41	41	Location1	*None	1101

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007381	09/08/2016	95474583		E	OP250-230	2,752	Performa Brill 250x1250 215GSM	$1.435	$1.5785	0%	$3,949.12	$4,344.03			Purchase; SPICERS		GST	$0.00	$394.91	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$4,344.03			2,752	2,752	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007382	09/08/2016	95474584		E	IP730-278	6,388	Cup Forma Nat 730mm 260+18PE	$1.76	$1.936	0%	$11,242.88	$12,367.17			Purchase; SPICERS		GST	$0.00	$1,124.29	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$12,367.17			6,388	6,388	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007383	09/08/2016	95474585		E	IP675-278	1,654	Cup Forma Nat 675mm 260+18PE	$1.495	$1.6445	0%	$2,472.73	$2,720.00			Purchase; SPICERS		GST	$0.00	$247.27	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$2,720.00			1,654	1,654	Location1	AC #:126630	381

Shamrock Poly Pty Ltd		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007392	09/08/2016	INV 00148920		P	SL _SHAMROCK_560	510,000	560/280 X 12UM NAT HM C/FOLD	$0.0036	$0.0039	0%	$1,830.90	$2,013.99			Purchase; Shamrock Poly Pty Ltd		GST	$0.00	$183.09	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$4,027.98			510,000	510,000	Location1	0695P	27
Shamrock Poly Pty Ltd		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007392	09/08/2016	INV 00148920		P	SL _SHAMROCK_560	510,000	440/220 X 12UM NAT HM C/FOLD	$0.0036	$0.0039	0%	$1,830.90	$2,013.99			Purchase; Shamrock Poly Pty Ltd		GST	$0.00	$183.09	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$4,027.98			510,000	510,000	Location1	0695P	27

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007393	09/08/2016	95474878		E	OP275-230	10,067	Performa Brill 275x1250 215GSM	$1.62	$1.782	0%	$16,308.54	$17,939.39			Purchase; SPICERS		GST	$0.00	$1,630.85	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$17,939.39			10,067	10,067	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007394	09/08/2016	95474879		E	SP250-313	2,108	250mm295+18PE Cupforma Special	$1.842	$2.0262	0%	$3,882.94	$4,271.23			Purchase; SPICERS		GST	$0.00	$388.29	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$4,271.23			2,108	2,108	Location1	AC #:126630	381

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007405	09/08/2016	FC 245223		P	PPL_SW_08T	1	Cafe De La Ville 8ozt Single Wall (trad Shape)	$70.00	$77.00	0%	$70.00	$77.00			Purchase; kirk Group		GST	$0.00	$7.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$77.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007406	09/08/2016	FC 245201		P	PPL_SW_08T	2	Minimalist Coffee Roasters 8ozt Sw (trad. Shape)	$70.00	$77.00	0%	$140.00	$154.00			Purchase; kirk Group		GST	$0.00	$14.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$154.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007407	09/08/2016	FC 245200		P	PPL_SW_04	2	Minimalist Coffee Roasters 4oz Single Wall	$50.00	$55.00	0%	$100.00	$110.00			Purchase; kirk Group		GST	$0.00	$10.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$110.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007408	09/08/2016	FC 245206		P	PPL_DW_08T	2	Tia Maria 8ozt Double Wall (trad Shape)	$70.00	$77.00	0%	$140.00	$154.00			Purchase; kirk Group		GST	$0.00	$14.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$154.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007409	09/08/2016	FC 245212		P	PPL_SW_12	2	Cafe Tramezzini 12oz Single Wall	$85.00	$93.50	0%	$170.00	$187.00			Purchase; kirk Group		GST	$0.00	$17.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$187.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007410	09/08/2016	FC 245204		P	PPL_DW_08T	2	Bonbons Bakery 8ozt Double Wall (trad Shape)	$70.00	$77.00	0%	$140.00	$154.00			Purchase; kirk Group		GST	$0.00	$14.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$154.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007411	09/08/2016	FC 245199		P	PPL_SW_12	2	Minimalist Coffee Roasters 12oz Single Wall	$85.00	$93.50	0%	$170.00	$187.00			Purchase; kirk Group		GST	$0.00	$17.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$187.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007412	09/08/2016	FC 245203		P	PPL_SW_04	1	Lalapa 4oz Single Wall	$50.00	$55.00	0%	$50.00	$55.00			Purchase; kirk Group		GST	$0.00	$5.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$55.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007413	09/08/2016	FC 245213		P	PPL_SW_08T	2	Cafe Tramezzini 8ozt Single Wall (trad Shape)	$70.00	$77.00	0%	$140.00	$154.00			Purchase; kirk Group		GST	$0.00	$14.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$154.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007414	09/08/2016	FC 245207		P	PPL_SW_08U	2	Bow's 8ozu Single Wall	$90.00	$99.00	0%	$180.00	$198.00			Purchase; kirk Group		GST	$0.00	$18.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$198.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007415	09/08/2016	FC 245224		P	PPL_SW_12	2	Cafe De La Ville 12oz Single Wall	$85.00	$93.50	0%	$170.00	$187.00			Purchase; kirk Group		GST	$0.00	$17.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$187.00			2	2		*None	450

RLA Polymers Pty Ltd		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007436	09/08/2016	INV I089373		P	R6271-DR	2	R6271 205Lt Drum #4GF#	$809.75	$890.725	0%	$1,619.50	$1,781.45			Purchase; RLA Polymers Pty Ltd		GST	$0.00	$161.95	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,781.45			2	2		14169/000	748

ORIGIN		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007403	10/08/2016	97434568		P	LPG GAS CYL	5	Exchange Cyl Forklift 15kg	$19.9545	$21.95	0%	$99.77	$109.75			Purchase; ORIGIN		GST	$0.00	$9.98	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$109.75			5	5		5600462779	360

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007424	10/08/2016	FC 245420		P	PPL_SC_22	1	Fratelli 22oz Single Wall	$95.00	$104.50	0%	$95.00	$104.50			Purchase; kirk Group		GST	$0.00	$9.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$104.50			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007425	10/08/2016	FC 245421		P	PPL_DW_12	1	Mr Grocer 12oz Double Wall	$90.00	$99.00	0%	$90.00	$99.00			Purchase; kirk Group		GST	$0.00	$9.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$99.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007426	10/08/2016	FC 245397		P	PPL_DW_08U	2	Shingle Inn 8ozu Double Wall	$75.00	$82.50	0%	$150.00	$165.00			Purchase; kirk Group		GST	$0.00	$15.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$165.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007427	10/08/2016	FC 245422		P	PPL_SW_04	1	Mr Grocer 4oz Single Wall	$50.00	$55.00	0%	$50.00	$55.00			Purchase; kirk Group		GST	$0.00	$5.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$55.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007428	10/08/2016	FC 245424		P	PPL_FC_16	1	Mr Grocer Food 2 Fc16 (440ml)	$100.00	$110.00	0%	$100.00	$110.00			Purchase; kirk Group		GST	$0.00	$10.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$110.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007429	10/08/2016	FC 245423		P	PPL_DW_08T	1	Mr Grocer 8ozt Double Wall	$70.00	$77.00	0%	$70.00	$77.00			Purchase; kirk Group		GST	$0.00	$7.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$77.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007430	10/08/2016	FC 245419		P	PPL_DW_08U	1	Cbtb Coffee House 8ozu Double Wall	$75.00	$82.50	0%	$75.00	$82.50			Purchase; kirk Group		GST	$0.00	$7.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$82.50			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007431	10/08/2016	FC 245381		P	PPL_DW_12	1	Pantry 12oz Double Wall	$90.00	$99.00	0%	$90.00	$99.00			Purchase; kirk Group		GST	$0.00	$9.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$99.00			1	1		*None	450

REMAPAK PTY LTD		Lombard The Paper People	3399 Pacific Highway	SLACKS CREEK  QLD  4127			007384-1	11/08/2016	INV 26783		P	JL_HL_8~16_W	56	8~16 oz Hot Sipper Lid (White)	$19.98	$21.978	0%	$1,118.88	$1,230.77			Purchase; REMAPAK PTY LTD		GST	$0.00	$111.89	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,230.77			56	56	Location1	00000628	411

Oji Fibre Solutions (Carter Holt Harvey)		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007364	12/08/2016	V740561		P	C-Group5	2,030	PD #: 386120 (564x221x542)	$0.944	$1.0384	0%	$1,916.32	$2,107.95		REQUIRED A.S.A.P.	Purchase; Oji Fibre Solutions (Carter Holt Harvey)		GST	$0.00	$191.63	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,107.95			2,030	2,030	Location1	186245	1011

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007445	12/08/2016	FC 245711		P	PPL_SW_08T	1	Epworth Hospital Geelong 8ozt Sw (trad Shape)	$70.00	$77.00	0%	$70.00	$77.00			Purchase; kirk Group		GST	$0.00	$7.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$77.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007446	12/08/2016	FC 245644		P	PPL_DW_08T	1	Pantry 8ozt Double Wall (trad Shape)	$70.00	$77.00	0%	$70.00	$77.00			Purchase; kirk Group		GST	$0.00	$7.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$77.00			1	1		*None	450

REMAPAK PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007232	15/08/2016	INV 26800		P	JL_HLS_4_W	58	4oz Hot SIP Lid (1,000) White	$17.12	$18.8321	0%	$992.96	$1,092.26			Purchase; REMAPAK PTY LTD		GST	$0.00	$99.30	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,092.26			58	58	Location1	00000628	411

REMAPAK PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007395	15/08/2016	INV 26801		P	JL_HL_8~16_B	224	8~16 oz Hot Sipper Lid (Black)	$21.01	$23.111	0%	$4,706.24	$5,176.86		REQUIRED A.S.A.P.	Purchase; REMAPAK PTY LTD		GST	$0.00	$470.62	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$5,176.86			224	224	Location1	00000628	411

REMAPAK PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007456	16/08/2016	INV 26811		P	JL_HL_8~16_W	168	8~16 oz Hot Sipper Lid (White)	$19.98	$21.978	0%	$3,356.64	$3,692.30		REQUIRED A.S.A.P.	Purchase; REMAPAK PTY LTD		GST	$0.00	$335.66	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$3,692.30			168	168	Location1	00000628	411

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007458	16/08/2016	95478610		E	SP250-313	2,012	250mm295+18PE Cupforma Special	$1.842	$2.0262	0%	$3,706.10	$4,076.71			Purchase; SPICERS		GST	$0.00	$370.61	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$4,076.71			2,012	2,012	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007459	16/08/2016	95478618		E	SP305-313	532	305mm295+18PE Cupforma Special	$1.842	$2.0262	0%	$979.94	$1,077.93			Purchase; SPICERS		GST	$0.00	$97.99	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$1,077.93			532	532	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007460	16/08/2016	95478619		E	BP95-254	2,825	95mm214+20PE+20PECupforma Nat	$2.035	$2.2385	0%	$5,748.88	$6,323.77			Purchase; SPICERS		GST	$0.00	$574.89	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$9,779.84			2,825	2,825	Location1	AC #:126630	381
SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007460	16/08/2016	95478619		E	SP305-313	1,715	305mm295+18PE Cupforma Special	$1.832	$2.0152	0%	$3,141.88	$3,456.07			Purchase; SPICERS		GST	$0.00	$314.19	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$9,779.84			1,715	1,715	Location1	AC #:126630	381

