Co./Last Name	First Name	Addr 1 - Line 1	           - Line 2	           - Line 3	           - Line 4	Inclusive	Invoice #	Date	Customer PO	Ship Via	Delivery Status	Item Number	Quantity	Description	Price	Inc-Tax Price	Discount	Total	Inc-Tax Total	Job	Comment	Journal Memo	Salesperson Last Name	Salesperson First Name	Shipping Date	Referral Source	Tax Code	Non-GST Amount	GST Amount	LCT Amount	Freight Amount	Inc-Tax Freight Amount	Freight Tax Code	Freight Non-GST Amount	Freight GST Amount	Freight LCT Amount	Sale Status	Currency Code	Exchange Rate	Terms - Payment is Due	           - Discount Days	           - Balance Due Days	           - % Discount	           - % Monthly Charge	Amount Paid	Payment Method	Payment Notes	Name on Card	Card Number	Expiry Date	Authorisation Code	BSB	Account Number	Drawer/Account Name	Cheque Number	Category	Location ID	Card ID	Record ID
IL Mio Pasta Cafe		IL Mio Pasta Cafe	199 William Street	Melbourne  VIC  3000			00009457	25/07/2016		Pick Up	A	JL_HL_T8_W	15	8ozTHot Sipper Lid (White)	$35.00	$38.50	0%	$525.00	$577.50		5 plain pallets for exchange at 1.8m high	Sale; IL Mio Pasta Cafe					GST	$0.00	$52.50	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$11,516.07												Location1	C449	1203
IL Mio Pasta Cafe		IL Mio Pasta Cafe	199 William Street	Melbourne  VIC  3000			00009457	25/07/2016		Pick Up	A	JL_FLT_8~30_W	16	8~30oz Food TAB WHITE (600)	$65.00	$71.50	0%	$1,040.00	$1,144.00		5 plain pallets for exchange at 1.8m high	Sale; IL Mio Pasta Cafe					GST	$0.00	$104.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$11,516.07												Location1	C449	1203

Ransom Coffee		Ransom Coffee	Warehouse 29, 170-182 Mayers St	(Hand Unload/Need a truck with a tail gate. MUST call Kirby 1 day prior to delivery to arrange for someone to accept)	Manunda  QLD  4870		00009877	25/07/2016		SCT Logistics		C324_RANSOM_DW_08_RANSOM	26	8ozU D/W (600) Ransom	$48.00	$52.80	0%	$1,248.00	$1,372.80		x3 pallets (+ x1 pallet from REMA)	Sale; Ransom Coffee			26/07/2016		GST	$0.00	$124.80	$0.00	$1,720.78	$1,892.86	GST	$0.00	$172.08	$0.00	I			1	0	0	0	0	$7,655.26	EFT											Location1	C324	718
Ransom Coffee		Ransom Coffee	Warehouse 29, 170-182 Mayers St	(Hand Unload/Need a truck with a tail gate. MUST call Kirby 1 day prior to delivery to arrange for someone to accept)	Manunda  QLD  4870		00009877	25/07/2016		SCT Logistics		C324_RANSOM_DW_12_RANSOM	42	12oz D/W (500) Ransom	$47.50	$52.25	0%	$1,995.00	$2,194.50		x3 pallets (+ x1 pallet from REMA)	Sale; Ransom Coffee			26/07/2016		GST	$0.00	$199.50	$0.00	$1,720.78	$1,892.86	GST	$0.00	$172.08	$0.00	I			1	0	0	0	0	$7,655.26	EFT											Location1	C324	718
Ransom Coffee		Ransom Coffee	Warehouse 29, 170-182 Mayers St	(Hand Unload/Need a truck with a tail gate. MUST call Kirby 1 day prior to delivery to arrange for someone to accept)	Manunda  QLD  4870		00009877	25/07/2016		SCT Logistics		TPCC_DW_12_PBOX	15	12oz D/W Sleeves Of (25) - Part Box of 375 Cups	$2.37	$2.6067	0%	$35.55	$39.10		x3 pallets (+ x1 pallet from REMA)	Sale; Ransom Coffee			26/07/2016		GST	$0.00	$3.55	$0.00	$1,720.78	$1,892.86	GST	$0.00	$172.08	$0.00	I			1	0	0	0	0	$7,655.26	EFT											Location1	C324	718
Ransom Coffee		Ransom Coffee	Warehouse 29, 170-182 Mayers St	(Hand Unload/Need a truck with a tail gate. MUST call Kirby 1 day prior to delivery to arrange for someone to accept)	Manunda  QLD  4870		00009877	25/07/2016		SCT Logistics		JL_HL_8~16_W	56	8~16 oz Hot Sipper Lid (White)	$35.00	$38.50	0%	$1,960.00	$2,156.00		x3 pallets (+ x1 pallet from REMA)	Sale; Ransom Coffee			26/07/2016		GST	$0.00	$196.00	$0.00	$1,720.78	$1,892.86	GST	$0.00	$172.08	$0.00	I			1	0	0	0	0	$7,655.26	EFT											Location1	C324	718

Direct Hospitality Shepparton		Direct Hospitality Shepparton	4 Mercury Drive 	(Open 8am - 5pm Monday to Friday)	Shepparton  VIC  3630		00009927	25/07/2016	21422	REMA DIRECT	A	JL_HL_8~16_B	224	8~16 oz Hot Sipper Lid (Black)	$32.00	$35.20	0%	$7,168.00	$7,884.80		x4 pallets	Sale; Direct Hospitality Shepparton					GST	$0.00	$716.80	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$8,192.80	EFT											Location1	C012	43
Direct Hospitality Shepparton		Direct Hospitality Shepparton	4 Mercury Drive 	(Open 8am - 5pm Monday to Friday)	Shepparton  VIC  3630		00009927	25/07/2016	21422	REMA DIRECT	A	Freight	4	Freight At Cost per pallet As agreed with Jim	$70.00	$77.00	0%	$280.00	$308.00		x4 pallets	Sale; Direct Hospitality Shepparton					GST	$0.00	$28.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$8,192.80	EFT												C012	43

Dandelion and Driftwood		Dandelion and Driftwood	140 Gerler Rd	Hendra  QLD  4011			00009947	25/07/2016		Hi Trans	A	C048_DNDLIO_SW_12_DNDLIO	15	12oz S/W (1,000) DNDLIO	$75.00	$82.50	0%	$1,125.00	$1,237.50		x1 pallet at 1.4m high	Sale; Dandelion and Driftwood			25/07/2016		GST	$0.00	$112.50	$0.00	$175.00	$192.50	GST	$0.00	$17.50	$0.00	I			2	0	30	0	0	$1,430.00	EFT											Location1	C048	80

Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00009972	25/07/2016	1039808	ETA	A	C031_LOMB_DW_08T_MAP	130	8ozT D/W (500) MAP Coffee	$33.50	$36.85	0%	$4,355.00	$4,790.50		11 pallets for exchange	Sale; Lombard The Paper People					GST	$0.00	$435.50	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	30	0	0	$13,150.50	EFT											Location1	C031	39
Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00009972	25/07/2016	1039808	ETA	A	C031_LOMB_DW_12_MAP	200	12oz D/W (500) MAP Coffee	$38.00	$41.80	0%	$7,600.00	$8,360.00		11 pallets for exchange	Sale; Lombard The Paper People					GST	$0.00	$760.00	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	30	0	0	$13,150.50	EFT											Location1	C031	39

Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00009977	25/07/2016	1038759 Pt 2	ETA	A	C031_LOMB_DW_12_ZOUKI	96	12oz D/W (500) ZOUKI	$38.00	$41.80	0%	$3,648.00	$4,012.80		3 pallets for exchange	Sale; Lombard The Paper People			25/07/2016		GST	$0.00	$364.80	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	30	0	0	$4,012.80	EFT											Location1	C031	39

Bunzl Outsourcing Services		Bunzl Outsourcing Services	2/34 Manton Street	(Deliver between 6am-1.30pm *MAX PLT HEIGHT 1.6M*)	Morningside  QLD  4170		00009978	25/07/2016	P716535	CLIENT'S OWN COURIER	A	JL_HL_8~16_B	14	8~16 oz Hot Sipper Lid (Black)	$40.00	$44.00	0%	$560.00	$616.00		1 chep pallet for exchange at 1m high	Sale; Bunzl Outsourcing Services					GST	$0.00	$56.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$616.00	EFT											Location1	C281	603

Vibe Hotels		Vibe Hotels	111 Goulburn Street,	Sydney  NSW  2000			00009981	25/07/2016	Delon 25/07	Hi Trans	A	TPCC_SW_08_WH	10	8oz S/W (1,000) White	$60.00	$66.00	0%	$600.00	$660.00		x1 HALF PALLET WITH HAND UNLOAD	Sale; Vibe Hotels			02/08/2016		GST	$0.00	$60.00	$0.00	$150.00	$165.00	GST	$0.00	$15.00	$0.00	I			1	0	0	0	0	$2,145.00	EFT											Location1	C238	524
Vibe Hotels		Vibe Hotels	111 Goulburn Street,	Sydney  NSW  2000			00009981	25/07/2016	Delon 25/07	Hi Trans	A	TPCC_SW_12_WH	10	12oz S/W (1,000) White	$75.00	$82.50	0%	$750.00	$825.00		x1 HALF PALLET WITH HAND UNLOAD	Sale; Vibe Hotels			02/08/2016		GST	$0.00	$75.00	$0.00	$150.00	$165.00	GST	$0.00	$15.00	$0.00	I			1	0	0	0	0	$2,145.00	EFT											Location1	C238	524
Vibe Hotels		Vibe Hotels	111 Goulburn Street,	Sydney  NSW  2000			00009981	25/07/2016	Delon 25/07	Hi Trans	A	JL_HL_8~16_W	10	8~16 oz Hot Sipper Lid (White)	$45.00	$49.50	0%	$450.00	$495.00		x1 HALF PALLET WITH HAND UNLOAD	Sale; Vibe Hotels			02/08/2016		GST	$0.00	$45.00	$0.00	$150.00	$165.00	GST	$0.00	$15.00	$0.00	I			1	0	0	0	0	$2,145.00	EFT											Location1	C238	524

AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00009983	25/07/2016	DW Black Cups	TPCC Deliver	A	TPCC_DW_08_BLK	16	8oz D/W (600) BLACK	$42.00	$46.20	0%	$672.00	$739.20		Pack on CHEP PALLETS	Sale; AUSPAK			25/07/2016		GST	$0.00	$67.20	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$1,443.20	EFT											Location1	C006	36
AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00009983	25/07/2016	DW Black Cups	TPCC Deliver	A	TPCC_DW_12_BLK	16	12oz D/W (500) BLACK	$40.00	$44.00	0%	$640.00	$704.00		Pack on CHEP PALLETS	Sale; AUSPAK			25/07/2016		GST	$0.00	$64.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$1,443.20	EFT											Location1	C006	36

STOLEN RUM		STOLEN RUM					00009987	25/07/2016	Duties & Taxes		A	Freight	1	Duties & Taxes incurred for shipment to NZ (Invoice #00009706)	$56.25	$56.25	0%	$56.25	$56.25			Sale; STOLEN RUM					FRE	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$56.25	EFT												*None	539

Sofresh Water		Sofresh Water	17 Long Street	Cudal  NSW  2864			00009988	25/07/2016	22/07	CLIENT'S OWN COURIER	A	TPCC_SW_08T_WH	40	8oz Trad S/W (1,000) WHITE	$40.00	$44.00	0%	$1,600.00	$1,760.00		1 pallet for exchange	Sale; Sofresh Water			25/07/2016		GST	$0.00	$160.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$1,760.00	EFT											Location1	*None	711

Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00009475	26/07/2016	1040044 Pt 3		A	JL_HL_8~16_W	280	8~16 oz Hot Sipper Lid (White)	$29.00	$31.90	0%	$8,120.00	$8,932.00			Sale; Lombard The Paper People					GST	$0.00	$812.00	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	30	0	0	$8,932.00	EFT											Location1	C031	39

AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00009506	26/07/2016	STOCK		P	MISC	400	ENSOCOAT 2750x1250 215GSM	$1.80	$1.98	0%	$720.00	$792.00			Sale; AA PRINTING					GST	$0.00	$72.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$792.00	EFT												C418	702

FirstPack		FirstPack	2-6 McWilliam St	Springvale  VIC  3171			00009742	26/07/2016	16946 Brooklyn	CLIENT'S OWN COURIER	A	C072_1STPAK_FC_08_BRKLYNDEPOT	27	280ml F/C (605) Brooklyn Depot	$45.38	$49.9181	0%	$1,225.26	$1,347.79		3 CHEP PALLETS FOR EXCHANGE	Sale; FirstPack					GST	$0.00	$122.53	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$3,861.56	EFT											Location1	C072	148
FirstPack		FirstPack	2-6 McWilliam St	Springvale  VIC  3171			00009742	26/07/2016	16946 Brooklyn	CLIENT'S OWN COURIER	A	TPCC_FC_08_PBOX	8	Food Cont-280ML PART BOX OF 440 CUPS (55)	$4.12	$4.5313	100%	$0.00	$0.00		3 CHEP PALLETS FOR EXCHANGE	Sale; FirstPack					GST	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$3,861.56	EFT											Location1	C072	148
FirstPack		FirstPack	2-6 McWilliam St	Springvale  VIC  3171			00009742	26/07/2016	16946 Brooklyn	CLIENT'S OWN COURIER	A	C072_1STPAK_FC_25_BRKLYNDEPOT	31	600ml F/C (550) Brooklyn Depot	$57.75	$63.5248	0%	$1,790.25	$1,969.27		3 CHEP PALLETS FOR EXCHANGE	Sale; FirstPack					GST	$0.00	$179.02	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$3,861.56	EFT											Location1	C072	148
FirstPack		FirstPack	2-6 McWilliam St	Springvale  VIC  3171			00009742	26/07/2016	16946 Brooklyn	CLIENT'S OWN COURIER	A	TPCC_FC_25_PBOX	7	Food Cont-600ML PART BOX OF 350 CUPS (50)	$5.25	$5.7757	100%	$0.00	$0.00		3 CHEP PALLETS FOR EXCHANGE	Sale; FirstPack					GST	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$3,861.56	EFT											Location1	C072	148
FirstPack		FirstPack	2-6 McWilliam St	Springvale  VIC  3171			00009742	26/07/2016	16946 Brooklyn	CLIENT'S OWN COURIER	A	JL_CL_22~24	15	22/24oz Cold Flat Lid (1,000)	$33.00	$36.30	0%	$495.00	$544.50		3 CHEP PALLETS FOR EXCHANGE	Sale; FirstPack					GST	$0.00	$49.50	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$3,861.56	EFT											Location1	C072	148

World Advertising		World Advertising	66 Slater Pde	East Kelior  VIC  3033			00009745	26/07/2016		TPCC	A	C461_WORLDADV_DW_08T_WORLDADV	32	8ozT D/W (500) World Advertising	$47.50	$52.25	20%	$1,216.00	$1,337.60		x2 pallets at 1.6m high for exchange	Sale; World Advertising			27/07/2016		GST	$0.00	$121.60	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$2,404.60												Location1	C461	1233
World Advertising		World Advertising	66 Slater Pde	East Kelior  VIC  3033			00009745	26/07/2016		TPCC	A	PPL_DW_08T	1	8ozT Outer Printing Plate	$220.00	$242.00	0%	$220.00	$242.00		x2 pallets at 1.6m high for exchange	Sale; World Advertising			27/07/2016		GST	$0.00	$22.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$2,404.60													C461	1233
World Advertising		World Advertising	66 Slater Pde	East Kelior  VIC  3033			00009745	26/07/2016		TPCC	A	JL_HL_T8_B	15	8ozT Hot Sipper Lid (Black)	$50.00	$55.00	0%	$750.00	$825.00		x2 pallets at 1.6m high for exchange	Sale; World Advertising			27/07/2016		GST	$0.00	$75.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$2,404.60												Location1	C461	1233

AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00009844	26/07/2016	PO-0479 Pure Sports	CLIENT'S OWN COURIER	A	C418_AA_SW_04_PURESPORTS	20	4oz S/W (1,000) Pure Sports Nutrition	$35.00	$38.50	0%	$700.00	$770.00		Courier to collect: 20 single cartons	Sale; AA PRINTING					GST	$0.00	$70.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$968.00	EFT											Location1	C418	702
AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00009844	26/07/2016	PO-0479 Pure Sports	CLIENT'S OWN COURIER	A	PPL_SW_04	1	4oz Printing Plate	$180.00	$198.00	0%	$180.00	$198.00		Courier to collect: 20 single cartons	Sale; AA PRINTING					GST	$0.00	$18.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$968.00	EFT												C418	702

Boutique Coffee @ Work		Boutique Coffee @ Work	P. O. Box 71,	NIDDRIE  VIC  3042			00009857	26/07/2016	Chris 10/07	Pick Up	A	C128_BOUTIQ_DW_08T_BOUTIQ	31	8ozT D/W (500) Boutique @ Work	$37.50	$41.25	0%	$1,162.50	$1,278.75		x31 cartons	Sale; Boutique Coffee @ Work					GST	$0.00	$116.25	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$1,278.75	Visa											Location1	C128	338

FirstPack		FirstPack	2-6 McWilliam St	Springvale  VIC  3171			00009870	26/07/2016	16968 Final	CLIENT'S OWN COURIER	A	C072_1STPAK_DW_08K_LAPOR	26	8oz D/W (600)La Porchetta	$45.00	$49.50	0%	$1,170.00	$1,287.00		1 CHEP PALLET FOR EXCHANGE	Sale; FirstPack					GST	$0.00	$117.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$1,287.00	EFT											Location1	C072	148

AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00009933	26/07/2016	PO-0491 Salvo's	Pick Up	A	DIGITAL PRINT	1	8ozT D/W (10 x 500 = 5000) SALVOS STORES	$750.00	$825.00	0%	$750.00	$825.00			Sale; AA PRINTING			26/07/2016		GST	$0.00	$75.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$990.00	EFT												C418	702
AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00009933	26/07/2016	PO-0491 Salvo's	Pick Up	A	JL_HL_T8_W	5	8ozTHot Sipper Lid (White)	$30.00	$33.00	0%	$150.00	$165.00			Sale; AA PRINTING			26/07/2016		GST	$0.00	$15.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$990.00	EFT											Location1	C418	702

KCI Medical Asia Pte Ltd		KCI Medical Asia Pte Ltd	Financial Controller, Asia	50 Ubi Crescent, #01 - 01	Ubiteckpark		00009949	26/07/2016		McHugh & Eastwood	A	EX011_KCI_IC_03_ACELITY	10	3oz I/C (1,500) Acelity	$112.50	$112.50	0%	$1,125.00	$1,125.00		x10 cartons	Sale; The Event Company			27/07/2016		FRE	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$1,720.00	EFT											Location1	EX011	1242
KCI Medical Asia Pte Ltd		KCI Medical Asia Pte Ltd	Financial Controller, Asia	50 Ubi Crescent, #01 - 01	Ubiteckpark		00009949	26/07/2016		McHugh & Eastwood	A	PPL_IC_03	1	3oz Ice Cream Printing Plate	$200.00	$200.00	0%	$200.00	$200.00		x10 cartons	Sale; The Event Company			27/07/2016		FRE	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$1,720.00	EFT												EX011	1242
KCI Medical Asia Pte Ltd		KCI Medical Asia Pte Ltd	Financial Controller, Asia	50 Ubi Crescent, #01 - 01	Ubiteckpark		00009949	26/07/2016		McHugh & Eastwood	A	Freight	1	Air Freight At Cost CFR Singapore	$395.00	$395.00	0%	$395.00	$395.00		x10 cartons	Sale; The Event Company			27/07/2016		FRE	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$1,720.00	EFT												EX011	1242

Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00009980	26/07/2016	1038759 Pt 3	Pick Up	A	C031_LOMB_DW_12_ZOUKI	32	12oz D/W (500) ZOUKI	$38.00	$41.80	0%	$1,216.00	$1,337.60		1 pallet for exchange	Sale; Lombard The Paper People			25/07/2016		GST	$0.00	$121.60	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	30	0	0	$1,337.60	EFT											Location1	C031	39

Bunzl Outsourcing Services		Bunzl Outsourcing Services	37-47 Rocco Drive	(Pack at 1.8m high MAX. + TIME SLOT REQUIRED TO BOOK PLS PHONE 03 9212 9335*)	Scoresby  VIC  3179		00009985	26/07/2016	P714415	CLIENT'S OWN COURIER		JL_HL_T8_B	16	8ozT Hot Sipper Lid (Black)	$35.00	$38.50	0%	$560.00	$616.00		1 CHEP PALLET FOR EXCHANGE AT 1M HIGH	Sale; Bunzl Outsourcing Services					GST	$0.00	$56.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$616.00	EFT											Location1	C281	603

Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00009989	26/07/2016	1038759 Pt 4	Pick Up	A	C031_LOMB_DW_12_ZOUKI	96	12oz D/W (500) ZOUKI	$38.00	$41.80	0%	$3,648.00	$4,012.80		3 pallets for exchange	Sale; Lombard The Paper People			26/07/2016		GST	$0.00	$364.80	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	30	0	0	$4,012.80	EFT											Location1	C031	39

Cash Sale		Cash Sale					00010084	26/07/2016			P	TPCC_IC_05_WH	1	5oz I/C (1,000) White	$75.00	$82.50	0%	$75.00	$82.50			Sale; Cash Sale					GST	$0.00	$7.50	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$82.50	Visa											Location1	*None	189

HPS Solutions		HPS Solutions	55 The Gateway	Broadmeadows  VIC  3047			00009669	27/07/2016	12oz Red	Pick Up	A	TPCC_DW_12_RED	16	12oz D/W (500) RED	$42.50	$46.75	0%	$680.00	$748.00		If not taken loose, 1 pallet for exchange	Sale; HPS Solutions			27/07/2016		GST	$0.00	$68.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$748.00	MasterCard											Location1	CO21	40

N2 Extreme Gelato		N2 Extreme Gelato	329 Brunswick Street	(Deliver after 12pm to rear of entry)	Fitzroy  VIC  3065		00009670	27/07/2016	Fitzroy 26/07	EXP	A	C149_N2_IC_05_1000_NN2	4	5oz I/C  (1,000) (Extreme) New	$65.00	$71.50	0%	$260.00	$286.00		x4 cartons	Sale; N2 Extreme Gelato			27/07/2016		GST	$0.00	$26.00	$0.00	$35.00	$38.50	GST	$0.00	$3.50	$0.00	I			1	0	0	0	0	$324.50	MasterCard											Location1	C149	387

N2 Extreme Gelato		N2 Extreme Gelato	CHINATOWN	SHOP 43, 1 DIXON STREET	(Deliver after 12pm & Call 1hr prior to ensure availability. Deliver to rear of entry)		00009722	27/07/2016	Chinatown 26/07	Hi Trans	A	C149_N2_IC_05_1000_NN2	30	5oz I/C  (1,000) (Extreme) New	$65.00	$71.50	0%	$1,950.00	$2,145.00		1 pallet with Hand Unload	Sale; N2 Extreme Gelato			27/07/2016		GST	$0.00	$195.00	$0.00	$170.00	$187.00	GST	$0.00	$17.00	$0.00	I			1	0	0	0	0	$2,332.00	EFT											Location1	C149	387

Huff Bagelry		Huff Bagelry	112 Koornang Road	Carnegie  VIC  3163			00009839	27/07/2016		EXP	A	C066_HUFF_DW_08T_HUFFB	30	8ozT D/W (500) Huff Bagelry	$47.50	$52.25	0%	$1,425.00	$1,567.50		3 PALLETS @ 1.8M	Sale; Huff Bagelry			28/07/2016		GST	$0.00	$142.50	$0.00	$144.00	$158.40	GST	$0.00	$14.40	$0.00	I			1	0	0	0	0	$5,372.40	Visa											Location1	C066	223
Huff Bagelry		Huff Bagelry	112 Koornang Road	Carnegie  VIC  3163			00009839	27/07/2016		EXP	A	C066_HUFF_DW_12_HUFFB	32	12oz D/W (500) Huff Bagelry	$57.50	$63.25	0%	$1,840.00	$2,024.00		3 PALLETS @ 1.8M	Sale; Huff Bagelry			28/07/2016		GST	$0.00	$184.00	$0.00	$144.00	$158.40	GST	$0.00	$14.40	$0.00	I			1	0	0	0	0	$5,372.40	Visa											Location1	C066	223
Huff Bagelry		Huff Bagelry	112 Koornang Road	Carnegie  VIC  3163			00009839	27/07/2016		EXP	A	JL_HL_T8_W	15	8ozTHot Sipper Lid (White)	$45.00	$49.50	0%	$675.00	$742.50		3 PALLETS @ 1.8M	Sale; Huff Bagelry			28/07/2016		GST	$0.00	$67.50	$0.00	$144.00	$158.40	GST	$0.00	$14.40	$0.00	I			1	0	0	0	0	$5,372.40	Visa											Location1	C066	223
Huff Bagelry		Huff Bagelry	112 Koornang Road	Carnegie  VIC  3163			00009839	27/07/2016		EXP	A	JL_HL_8~16_W	16	8~16 oz Hot Sipper Lid (White)	$50.00	$55.00	0%	$800.00	$880.00		3 PALLETS @ 1.8M	Sale; Huff Bagelry			28/07/2016		GST	$0.00	$80.00	$0.00	$144.00	$158.40	GST	$0.00	$14.40	$0.00	I			1	0	0	0	0	$5,372.40	Visa											Location1	C066	223

G.B. Packaging		G. B. Packaging	14 Adrian Road,	Campbellfield  VIC  3061			00009846	27/07/2016	1432	Pick Up	A	C016_GBPAC_SW_14_TGIF	91	14oz S/W (1,000) TGIF	$70.00	$77.00	0%	$6,370.00	$7,007.00		x3 pallets at 2.4m high for exchange	Sale; G. B. Packaging					GST	$0.00	$637.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$7,007.00	EFT											Location1	C016	49

AXI-KEM PTY. LTD.		AXI-KEM PTY. LTD.	Guilford General Transport	110 Castro Way	(Enter via northern gate - closest to Paramount Blvd)		00009887	27/07/2016	La Piccola	EXP	A	C236_AXIKEM_DW_08T_LAPICCOLA	30	8ozT D/W (500) La Piccola	$37.50	$41.25	0%	$1,125.00	$1,237.50		x1 pallet at 1.8m high	Sale; AXI-KEM PTY. LTD.			28/07/2016		GST	$0.00	$112.50	$0.00	$52.00	$57.20	GST	$0.00	$5.20	$0.00	I			2	0	30	0	0	$1,807.50	EFT											Location1	C236	523
AXI-KEM PTY. LTD.		AXI-KEM PTY. LTD.	Guilford General Transport	110 Castro Way	(Enter via northern gate - closest to Paramount Blvd)		00009887	27/07/2016	La Piccola	EXP	A	TPCC_DW_08T_PBOX	14	8ozT D/W Sleeves Of (25) - Part Box of 350 Cups	$1.87	$2.0571	0%	$26.18	$28.80		x1 pallet at 1.8m high	Sale; AXI-KEM PTY. LTD.			28/07/2016		GST	$0.00	$2.62	$0.00	$52.00	$57.20	GST	$0.00	$5.20	$0.00	I			2	0	30	0	0	$1,807.50	EFT											Location1	C236	523
AXI-KEM PTY. LTD.		AXI-KEM PTY. LTD.	Guilford General Transport	110 Castro Way	(Enter via northern gate - closest to Paramount Blvd)		00009887	27/07/2016	La Piccola	EXP	A	PPL_DW_08T	2	8ozT Outer Printing Plate	$220.00	$242.00	0%	$440.00	$484.00		x1 pallet at 1.8m high	Sale; AXI-KEM PTY. LTD.			28/07/2016		GST	$0.00	$44.00	$0.00	$52.00	$57.20	GST	$0.00	$5.20	$0.00	I			2	0	30	0	0	$1,807.50	EFT												C236	523

AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00009889	27/07/2016	Echuca Paramount	TNT	A	TPCC_IC_03_WH	2	3oz I/C (1,500) White	$67.50	$74.25	0%	$135.00	$148.50			Sale; AUSPAK			27/07/2016		GST	$0.00	$13.50	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$352.00	EFT											Location1	C006	36
AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00009889	27/07/2016	Echuca Paramount	TNT	A	TPCC_SW_08_WH	2	8oz S/W (1,000) White	$42.50	$46.75	0%	$85.00	$93.50			Sale; AUSPAK			27/07/2016		GST	$0.00	$8.50	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$352.00	EFT											Location1	C006	36
AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00009889	27/07/2016	Echuca Paramount	TNT	A	Freight	1	Freight At Cost	$100.00	$110.00	0%	$100.00	$110.00			Sale; AUSPAK			27/07/2016		GST	$0.00	$10.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$352.00	EFT												C006	36

